tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5	root_0	root_1	root_2	root_3	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma84g00010	696.767	1865.66	381.383	51.9857	1407.06	2675.3	1622.07	1061.69	215.823	501.853	217.154	906.153	40.8236	828.675	659.92	1336.61	643.359	1720.4	902.866	1559.68	2021.35	1532.02	3436.47
Zosma84g00020	879.804	594.951	770.624	657.619	795.012	648.821	1314.13	1811.64	1060.28	1222.76	1012.3	1644.56	937.243	886.536	1005.56	1633.16	1373.86	2702.48	756.737	2803.07	1091.26	2796.73	2003.95
Zosma84g00030	28.5783	38.6484	27.7655	57.1843	58.083	39.3427	889.259	1725.81	787.971	966.108	587.784	1131.91	222.829	35.9137	29.8606	8.54608	4.07189	66.6054	18.556	90.6264	12.6053	59.8444	70.1551
Zosma84g00040	8.16524	62.0716	8.38205	5.19857	31.2196	32.0076	26.3484	18.0713	14.4848	19.6164	6.53094	12.5419	5.10296	59.8562	80.6237	58.1134	64.3359	188.479	219.773	229.285	429.48	128.665	924.464
Zosma84g00060	2.04131	21.6665	5.76266	0	10.8906	30.0071	232.195	239.444	30.418	31.0593	37.5529	108.174	117.368	1153.89	825.646	681.123	715.024	2251.83	96.8392	2666.23	273.715	2593.26	2952.17
Zosma84g00070	212.977	217.836	229.982	230.037	156.824	230.055	452.863	650.566	614.154	372.712	462.064	454.644	362.31	198.855	182.896	299.113	245.128	283.427	223.832	275.504	226.895	290.245	307.777
Zosma84g00080	131.324	108.333	142.495	145.56	138.673	123.363	192.673	36.1425	154.987	116.064	106.128	161.477	39.1227	1073.42	1408.67	1010.15	2588.09	1333.53	162.945	1110.17	121.551	1006.38	282.884
Zosma84g00090	38.1044	75.54	56.0549	59.1337	97.2891	50.6787	92.2195	81.3207	147.745	145.488	155.11	105.039	71.4414	39.9041	35.0862	10.2553	43.162	7.08569	37.6919	9.06264	16.2068	3.98962	9.05228
Zosma84g00100	4.76305	4.68465	3.14327	6.49821	2.90415	4.00095	19.7613	0	62.2845	22.8858	29.3892	17.2451	59.5345	5.32055	2.98606	9.40069	4.07189	17.0056	4.05913	9.06264	4.50189	4.98703	16.973
Zosma84g00110	50.3523	7.61256	34.0521	132.564	1.45208	18.0043	6.5871	9.03564	11.5878	11.4429	16.3273	6.27096	8.50493	57.1959	53.0026	1.70922	21.9882	0	303.855	0	70.2295	0	1.13153
Zosma84g00130	0	0	0.523878	0	0	0	0	0	0	1.6347	3.26547	1.56774	10.2059	931.096	731.585	12.8191	582.28	0	0.579875	0.906264	0	0	2.26307
Zosma84g00140	667.508	527.023	708.283	636.175	559.049	530.126	843.149	858.385	916.885	737.25	894.738	653.747	1110.74	845.967	803.997	908.448	906.403	565.438	699.909	579.102	732.908	570.516	827.152
Zosma84g00150	1879.37	1362.06	1884.91	1348.38	1027.34	2299.21	286.539	542.138	201.338	308.958	310.219	123.851	302.775	1618.78	1387.77	121.354	1418.65	29.7599	1735.57	83.3763	3307.09	31.917	324.75
Zosma84g00160	4.08262	2.92791	1.57163	1.94946	1.45208	2.00048	8.23388	40.6604	21.7271	21.2511	27.7565	17.2451	113.966	2.66027	1.49303	0	3.25751	0	1.73963	0.906264	3.60151	0	0
Zosma84g00170	331.372	384.727	293.895	307.366	317.279	377.423	2503.1	4206.09	1827.98	2841.11	2075.21	2930.1	95.2552	162.942	118.696	151.266	90.396	45.3484	185.56	53.4696	31.5132	33.9118	12.4469
Zosma84g00180	583.814	575.041	622.891	655.02	682.476	776.185	540.143	984.884	163.678	737.25	220.419	799.547	280.663	164.937	163.487	155.539	121.342	994.83	2999.11	1197.17	4542.41	984.44	2860.52
Zosma84g00190	76.8893	134.098	97.4413	124.116	153.194	118.695	70.8114	94.8742	55.0421	78.4656	53.8802	53.3031	17.0099	85.7938	70.919	67.514	46.4196	2.83427	88.141	3.62505	13.5057	3.98962	4.52614
Zosma84g00200	1505.81	366.574	1554.35	2182.75	1113.02	299.405	136.682	9.03564	55.0421	86.6391	40.8184	23.5161	394.629	405.692	498.672	5.98226	952.823	2.83427	438.966	0.906264	691.49	0.997406	11.3153
Zosma84g00210	4.08262	9.3693	5.76266	5.19857	6.53434	3.33413	31.2887	40.6604	31.8665	44.1369	14.6946	39.1935	13.6079	82.4685	63.4538	0	0.814378	0	0.579875	0	0	0	0
Zosma84g00220	7.4848	7.61256	3.66714	12.3466	2.17811	11.336	9.88066	36.1425	17.3817	34.3287	24.491	39.1935	11.9069	1.33014	0	1.70922	2.44313	7.08569	0	18.1253	0.900378	25.9326	0
Zosma84g00230	17.6913	21.0809	23.0506	26.6427	21.7811	38.0091	44.463	36.1425	42.0058	40.8675	31.0219	36.058	17.0099	37.2438	29.1141	23.0744	37.4614	12.7542	30.7334	13.594	23.4098	13.9637	10.1838
Zosma84g00240	190.522	183.287	180.214	206.643	130.687	188.045	161.384	144.57	139.054	122.603	148.579	152.071	122.471	278.664	367.286	172.631	265.487	65.1883	191.939	55.2821	118.85	56.8522	133.521
Zosma84g00260	272.175	364.817	243.603	218.34	477.733	232.055	18.1145	31.6247	23.1756	34.3287	9.7964	17.2451	105.461	587.921	498.672	190.578	635.215	0	165.264	0	7.20302	0	2.26307
Zosma84g00270	7.4848	15.8107	6.28653	8.44768	6.53434	4.66778	60.9307	18.0713	53.5936	19.6164	39.1856	34.4903	153.089	46.5548	70.1725	129.9	103.426	66.6054	5.21888	55.2821	16.2068	51.8651	29.4199
Zosma84g00280	315.722	349.007	373.001	398.341	333.978	362.753	390.286	456.3	647.469	542.721	695.545	503.244	762.041	368.448	368.032	351.244	306.206	94.9482	270.802	149.533	240.401	105.725	267.042
Zosma84g00290	1161.5	846.165	1098.05	987.079	782.669	844.868	1687.95	2453.18	1496.28	1451.61	1503.75	1713.54	586.84	1177.84	1130.97	1365.66	1108.37	2178.14	1462.45	1745.46	1196.6	2104.53	1361.24
Zosma84g00300	781.141	804.589	771.148	735.598	1205.95	765.516	266.778	239.444	365.016	253.379	574.722	219.484	1706.09	569.299	589.747	535.839	429.992	304.684	743.4	348.005	593.349	290.245	305.514
Zosma84g00310	464.738	473.735	470.442	491.915	341.964	441.438	363.937	248.48	418.61	452.812	447.369	435.832	319.785	440.275	428.5	597.371	585.538	813.437	385.037	531.07	329.538	828.845	359.828
Zosma84g00330	287.144	373.601	237.317	180.65	278.073	336.08	428.162	248.48	207.132	297.515	266.136	321.387	68.0394	1565.57	1722.21	1556.24	2105.98	3333.11	241.228	2852.92	804.037	3393.18	1157.56
Zosma84g00340	193.244	219.593	203.265	226.788	227.976	208.716	270.071	298.176	201.338	199.433	169.804	188.129	600.448	210.162	236.645	323.896	292.362	260.753	217.453	261.004	176.474	286.256	169.73
Zosma84g00350	5.44349	2.92791	1.57163	2.59929	2.90415	0	27.9952	18.0713	73.8723	26.1552	65.3094	12.5419	13.6079	87.124	226.941	5297.72	969.11	273.507	12.1774	180.346	9.90416	1866.15	200.282
Zosma84g00360	4.76305	2.92791	0.523878	3.24911	0	2.00048	0	0	0	0	9.7964	1.56774	6.80394	91.7794	86.5958	0	11.4013	0	0	0	0.900378	0	0
Zosma84g00370	24.4957	49.1888	25.67	26.6427	41.3842	32.0076	3.29355	0	0	3.2694	1.63273	0	1.70099	2.66027	2.98606	2.56382	2.44313	0	7.53838	0	0.900378	0.997406	0
Zosma84g00380	132.005	143.467	181.262	155.957	206.921	96.0229	3.29355	0	13.0363	21.2511	8.16367	7.8387	28.9168	11.9712	11.9442	0.854608	0	0	40.0114	0	1.80076	0	1.13153
Zosma84g00390	403.499	584.41	437.438	371.698	824.779	551.465	156.444	112.945	305.628	271.36	329.812	302.574	1134.56	683.69	577.056	183.741	184.864	15.5885	392.576	26.2816	206.187	3.98962	21.4992
Zosma84g00400	340.218	268.196	327.424	271.625	369.553	307.407	500.62	587.316	421.507	568.876	519.209	650.612	154.79	307.262	332.199	305.095	269.559	657.552	253.405	380.631	300.726	633.353	407.352
Zosma84g00410	122.479	117.116	129.398	138.412	75.508	114.694	2359.83	4490.71	2329.15	2715.24	1758.45	3811.17	466.07	38.574	50.763	21.3652	42.3477	2.83427	77.1234	9.06264	18.9079	2.99222	6.78921
Zosma84g00420	176.233	208.467	229.982	94.2241	191.674	262.062	195.966	167.159	140.502	145.488	168.172	222.619	130.976	2042.43	1601.28	789.658	1898.32	685.894	160.625	512.945	446.587	578.496	957.278
Zosma84g00430	30.6196	88.4228	29.3372	29.8918	30.4936	109.359	13.1742	27.1069	1.44848	24.5205	8.16367	26.6516	1.70099	66.5068	82.1167	33.3297	70.0365	60.9369	100.898	37.1568	71.1299	51.8651	39.6037
Zosma84g00440	172.15	230.134	177.595	181.3	151.742	219.386	205.847	194.266	173.817	205.972	166.539	177.155	178.603	171.588	146.317	39.312	82.2522	19.8399	173.383	23.5629	81.9344	24.9352	29.4199
Zosma84g00450	130.644	57.9726	132.017	504.261	125.605	100.024	255.25	67.7673	134.708	156.931	132.251	141.097	42.5246	63.1815	87.3423	94.8615	92.8391	25.5085	65.5259	36.2505	47.72	29.9222	48.656
Zosma84g00460	276.257	166.305	283.942	198.196	156.098	165.373	1100.05	1477.33	1026.97	993.898	1152.71	1009.62	329.991	202.846	217.236	228.18	223.14	273.507	292.837	265.535	337.642	237.383	288.541
Zosma84g00470	63.961	42.7474	77.5339	70.1807	38.48	45.3441	301.36	212.337	391.089	326.94	328.18	406.044	227.932	68.5021	70.1725	42.7304	51.3058	65.1883	89.8807	57.0946	89.1374	45.8807	59.9713
Zosma84g00480	1179.88	1564.09	1260.45	974.082	1627.05	1645.06	232.195	54.2138	350.531	451.177	396.754	189.696	1864.28	685.021	533.759	354.662	599.382	637.712	1782.54	402.381	2867.7	647.317	812.442
Zosma84g00490	105.468	142.296	8.38205	14.9459	18.151	62.0148	480.859	54.2138	30.418	42.5022	29.3892	56.4386	42.5246	364.458	262.027	1689.56	1450.41	12.7542	296.896	129.596	723.904	83.7821	604.24
Zosma84g00500	2797.95	285.764	609.27	429.532	349.95	155.37	1205.44	234.927	867.637	872.93	742.894	937.508	1559.8	610.533	389.681	218.78	2021.29	12.7542	944.617	8.15637	1500.93	19.9481	64.4975
Zosma84g00510	8.16524	1.75674	14.6686	0.649821	8.71246	1.33365	4.94033	0	84.0116	67.0227	83.2694	75.2515	39.1227	65.8418	47.777	0.854608	93.6535	0	0.579875	0	3.60151	0.997406	0
Zosma84g00520	511.008	1550.03	466.251	706.356	1735.23	1405.67	401.813	402.086	182.508	555.798	254.707	1025.3	404.835	99.7603	83.6097	0	15.4732	0	239.488	7.25011	99.9419	0.997406	2.26307
Zosma84g00530	287.825	410.493	212.171	256.03	227.25	500.786	116.921	22.5891	69.5269	109.525	60.4112	61.1418	52.7305	21.2822	35.0862	23.0744	30.132	330.193	124.093	121.439	174.673	203.471	254.595
Zosma84g00560	176.233	211.98	171.308	205.344	221.442	208.716	146.563	194.266	169.472	132.411	133.884	90.9289	115.667	75.8178	79.1306	0.854608	0	9.91996	105.537	0.906264	12.6053	1.99481	0
Zosma84g00580	54.4349	101.891	60.246	79.928	106.728	74.6845	115.274	171.677	91.254	125.872	80.004	83.0902	8.50493	23.2774	19.4094	23.0744	4.07189	0	41.751	0	0.900378	0	0
Zosma84g00620	8.84567	14.054	8.90592	12.3466	15.9728	14.6702	11.5274	18.0713	7.24238	413.579	0	719.592	1.70099	1.99521	3.73258	2.56382	0	0	5.21888	0	0	0.997406	1.13153
Zosma84g00630	0	0	0	0	0	0	6.5871	0	15.9332	4.9041	60.4112	7.8387	100.358	0	0	0	0	0	0	0	0	0	0
Zosma851g00020	0	0	0	0	0	0	27.9952	9.03564	24.6241	44.1369	9.7964	51.7354	86.7503	0	0	0	0	0	0	0	0	0	0
Zosma85g00010	249.04	227.791	391.337	279.423	368.827	232.722	382.052	460.817	473.652	258.283	630.235	279.058	634.468	252.726	214.996	245.273	102.612	100.617	385.617	90.6264	200.784	68.821	82.602
Zosma85g00020	66.6828	12.8828	44.5296	14.2961	21.7811	15.337	4.94033	9.03564	88.357	71.9268	137.15	48.5999	93.5542	222.133	151.543	13.6737	194.636	22.6742	12.1774	12.6877	3.60151	3.98962	12.4469
Zosma85g00030	26.537	7.61256	22.5267	11.6968	21.7811	2.6673	34.5823	18.0713	28.9695	40.8675	75.1058	43.8967	10.2059	67.837	48.5235	24.7836	70.0365	8.50282	10.4378	14.5002	2.70113	10.9715	10.1838
Zosma85g00040	1228.19	2085.26	1916.35	1512.78	3097.28	1819.77	474.271	451.782	718.444	652.245	782.08	653.747	1041	899.838	729.346	448.669	395.788	131.794	1236.87	270.973	448.388	155.595	272.7
Zosma85g00050	60.5588	64.414	107.395	74.0796	148.838	74.6845	197.613	374.979	253.483	202.703	285.728	169.316	34.0197	24.6075	24.635	66.6594	21.1738	160.136	109.596	123.252	108.946	109.715	82.602
Zosma85g00060	65.3219	45.0898	128.35	61.733	82.7683	42.01	3.29355	4.51782	4.34543	16.347	4.8982	4.70322	27.2158	31.2582	29.1141	61.5318	52.1202	2.83427	77.7033	5.43758	38.7162	0	3.3946
Zosma85g00090	3.40218	2.92791	2.61939	4.54875	7.26038	4.00095	9.88066	4.51782	21.7271	11.4429	19.5928	1.56774	183.706	0	0.746515	3.41843	4.07189	0	0.579875	1.81253	0	0.997406	0
Zosma85g00100	2205.29	1514.31	2436.03	1762.97	2351.64	1374.99	398.52	429.193	1390.54	1428.73	1471.09	718.025	1124.35	4126.08	2818.1	439.269	2827.52	111.954	4037.09	179.44	4222.77	54.8573	295.331
Zosma85g00110	87.7763	109.504	97.4413	83.827	140.851	115.361	8.23388	0	10.1393	13.0776	13.0619	6.27096	11.9069	1.33014	3.73258	7.69147	4.07189	435.061	376.919	765.793	877.868	598.444	1179.06
Zosma85g00120	249.72	199.683	253.557	227.437	260.648	219.386	148.21	103.91	153.538	156.931	171.437	148.935	168.398	772.81	712.176	887.083	847.768	544.181	280.66	495.726	237.7	482.745	362.091
Zosma85g00130	44.9088	36.8916	19.3835	25.343	29.7676	26.0062	3114.05	7142.67	1823.63	3705.87	1413.95	5211.17	1624.44	8.64589	9.7047	17.0922	17.9163	11.3371	11.0176	10.8752	21.6091	13.9637	10.1838
Zosma85g00140	1420.75	1592.78	1786.42	1917.62	1474.58	1310.31	385.346	478.889	540.282	387.424	429.409	340.199	527.305	552.007	437.458	336.716	228.026	58.1026	378.659	53.4696	144.06	45.8807	98.4435
Zosma85g00150	248.359	141.711	251.985	228.087	126.331	134.032	141.623	72.2851	183.956	114.429	150.212	139.529	93.5542	163.607	120.189	122.209	103.426	32.5942	95.0995	26.2816	28.8121	23.9377	52.0506
Zosma85g00160	106.148	60.3149	102.68	87.0761	48.6446	66.0157	70.8114	22.5891	70.9753	45.7716	80.004	58.0064	25.5148	73.1575	61.9608	51.2765	47.2339	9.91996	42.9108	9.06264	12.6053	13.9637	13.5784
Zosma85g00170	37.424	49.1888	46.1013	54.585	18.151	42.01	49.4033	18.0713	59.3875	39.2328	35.9202	32.9225	25.5148	41.2342	67.9329	92.2977	57.8209	73.6911	36.5321	60.7197	19.8083	62.8366	15.8415
Zosma85g00180	0	0	0	0	0	0	23.0549	4.51782	7.24238	3.2694	8.16367	1.56774	3.40197	190.875	156.022	9.40069	167.762	0	6.9585	0.906264	0.900378	0	0
Zosma85g00190	79.611	40.9907	33.0043	30.5416	28.3155	32.6745	1664.89	3121.81	3057.73	3810.49	2622.17	3858.21	845.39	15.9616	16.4233	0.854608	0.814378	1.41714	3.47925	0	1.80076	1.99481	1.13153
Zosma85g00200	96.622	120.63	113.681	112.419	90.7548	110.026	238.783	316.247	373.707	259.917	349.405	304.141	347.001	186.219	166.473	107.681	157.989	121.874	101.478	130.502	148.562	106.722	168.599
Zosma85g00210	129.283	147.567	147.21	111.769	140.125	140.7	225.608	207.82	234.653	228.858	230.216	348.038	826.679	285.979	174.685	231.599	505.729	530.009	219.193	235.629	469.097	279.274	437.904
Zosma85g00220	33.3414	33.3781	20.9551	17.5452	45.7404	24.0057	9.88066	0	1.44848	1.6347	1.63273	4.70322	3.40197	15.9616	7.46515	1.70922	6.51503	2.83427	9.278	5.43758	2.70113	3.98962	2.26307
Zosma85g00230	19.7327	38.6484	23.5745	24.6932	53.7268	46.011	8.23388	9.03564	5.7939	1.6347	8.16367	4.70322	40.8236	13.3014	17.1699	4.27304	4.07189	11.3371	12.1774	11.7814	5.40227	5.98444	2.26307
Zosma85g00240	447.047	864.904	554.263	1182.67	1395.45	955.561	238.783	22.5891	163.678	325.305	320.016	56.4386	71.4414	153.631	161.247	11.1099	145.774	0	662.218	0.906264	25.2106	0.997406	2.26307
Zosma85g00250	788.626	979.678	932.503	856.465	770.326	887.545	877.732	1834.23	646.02	639.168	752.69	758.786	887.914	941.737	982.414	1406.68	1089.64	1901.8	1242.67	2079.87	1614.38	2066.63	2432.8
Zosma85g00260	1030.18	965.038	943.504	1226.21	1277.83	895.547	93.8662	67.7673	163.678	214.146	166.539	117.58	350.403	325.884	330.706	336.716	368.913	641.963	2692.36	773.949	2317.57	434.869	865.624
Zosma85g00270	563.401	507.114	600.364	562.745	550.337	512.789	304.654	316.247	279.556	274.63	316.75	232.025	955.954	689.011	639.764	678.559	872.199	619.289	608.869	827.419	727.505	781.966	1044.41
Zosma85g00280	617.156	555.717	424.865	1118.34	659.969	474.113	21.4081	27.1069	11.5878	42.5022	3.26547	3.13548	74.8434	179.568	159.754	0.854608	27.6889	4.25141	507.971	1.81253	28.8121	0.997406	2.26307
Zosma85g00290	33.3414	31.0358	23.0506	33.7907	11.6166	25.3394	0	0	7.24238	0	0	0	15.3089	11.9712	30.6071	23.0744	13.8444	1.41714	23.7749	4.53132	2.70113	4.98703	1.13153
Zosma85g00300	44.2284	40.4051	26.1939	42.8882	30.4936	32.6745	1.64678	0	5.7939	1.6347	3.26547	0	23.8138	12.6363	18.6629	27.3475	23.617	7.08569	22.6151	0.906264	2.70113	0.997406	0
Zosma85g00310	131.324	70.8554	33.0043	16.2455	53.7268	73.3508	83.9856	9.03564	14.4848	27.7899	9.7964	14.1097	20.4118	118.382	123.175	1832.28	1335.58	123.291	187.88	562.79	759.019	526.63	2490.51
Zosma85g00320	330.012	468.465	376.144	589.388	923.52	690.831	242.076	144.57	134.708	127.507	120.822	108.174	91.8532	798.747	992.866	1744.26	988.655	572.523	738.761	886.326	1827.77	726.112	2659.11
Zosma85g00330	417.107	467.88	448.963	536.103	651.982	500.119	39.5226	27.1069	46.3512	83.3697	35.9202	7.8387	103.76	162.942	147.81	127.337	117.27	63.7712	334.588	77.9387	181.876	50.8677	47.5245
Zosma85g00340	21.0935	49.1888	20.9551	33.7907	65.3434	49.3451	6.5871	13.5535	2.89695	3.2694	3.26547	3.13548	8.50493	22.6123	20.9024	1.70922	4.88627	0	16.2365	0	0.900378	0	1.13153
Zosma85g00350	71.4458	110.675	53.9594	59.1337	166.989	120.029	24.7016	22.5891	14.4848	16.347	4.8982	20.3806	68.0394	54.5356	45.5374	19.656	24.4313	2.83427	24.3548	0.906264	1.80076	3.98962	0
Zosma85g00380	19.0522	12.2972	7.33429	170.253	24.6853	31.3408	0	0	0	0	0	0	0	9.31096	8.21167	8.54608	0	1.41714	29.5736	0	0	0.997406	0
Zosma85g00390	1066.24	111.26	960.268	2761.09	156.824	219.386	4.94033	18.0713	7.24238	22.8858	4.8982	3.13548	64.6374	1122.64	734.571	0	97.7254	2.83427	920.842	1.81253	12.6053	0.997406	2.26307
Zosma85g00400	404.179	391.754	427.484	411.337	390.608	437.438	1314.13	3379.33	1187.75	1696.82	1516.81	2216.78	857.297	376.429	318.762	258.946	326.566	603.7	392.576	878.169	466.396	710.153	693.631
Zosma85g00410	36.0631	50.9456	40.3386	57.8341	23.2332	32.6745	46.1097	27.1069	53.5936	70.2921	53.8802	40.7612	39.1227	46.5548	26.128	0	19.5451	0	38.8516	3.62505	9.00378	0.997406	6.78921
Zosma85g00440	123.839	93.693	140.923	122.166	113.262	79.3522	52.6968	49.696	157.884	106.256	158.375	81.5224	79.9463	256.051	220.969	170.067	227.212	242.33	131.052	172.19	163.869	208.458	173.125
Zosma85g00480	31.3001	5.85581	6.28653	7.14804	19.603	8.00191	36326.2	78004.6	1490.48	20417.4	427.776	38144.7	287.467	5.32055	3.73258	4.27304	4.88627	9.91996	2.3195	5.43758	12.6053	20.9455	4.52614
Zosma85g00500	9.52611	29.2791	14.6686	11.047	21.0551	22.0052	11.5274	9.03564	1.44848	9.8082	4.8982	15.6774	28.9168	0	1.49303	1.70922	0.814378	66.6054	82.3423	96.0639	219.692	72.8107	282.884
Zosma85g00510	125.881	192.071	146.686	176.102	184.414	231.388	1.64678	9.03564	10.1393	27.7899	26.1237	0	229.633	75.8178	50.0165	7.69147	8.95816	1.41714	86.4014	2.71879	32.4136	0	1.13153
Zosma85g00520	1346.58	1386.07	1518.72	1510.18	1314.13	1402.33	2699.07	3049.53	3773.28	3499.89	3187.1	3905.24	2298.03	1653.36	1584.85	1419.5	1561.98	1653.8	1233.39	2049.06	1327.16	1575.9	1946.24
Zosma85g00530	455.892	477.834	531.212	415.886	294.045	388.759	732.815	1030.06	935.716	877.834	893.106	912.424	736.527	502.127	568.845	1046.04	940.607	1204.57	379.238	948.858	532.123	1226.81	1012.72
Zosma85g00540	157.181	154.008	174.451	141.011	124.153	137.366	44.463	45.1782	62.2845	91.5432	83.2694	76.8192	40.8236	107.076	90.3284	99.1345	95.2823	171.474	167.004	183.972	240.401	115.699	267.042
Zosma85g00550	1141.77	818.643	1254.69	1099.5	848.739	779.519	334.296	212.337	366.464	322.036	375.529	341.767	1000.18	1130.62	1012.27	675.14	816.007	476.158	950.416	357.974	486.204	445.841	401.695
Zosma85g00560	93.9002	101.891	88.0115	92.2746	130.687	92.0219	125.155	112.945	86.9086	102.986	177.968	175.587	207.52	88.4541	115.71	111.954	98.5398	128.959	81.7624	140.471	110.746	158.588	96.1804
Zosma85g00580	1028.14	1038.24	951.886	1174.88	1223.37	934.223	9692.92	17221.9	7159.82	7195.95	5711.3	9524.02	6810.75	650.437	633.792	523.875	521.202	409.553	902.286	473.976	630.265	451.825	544.268
Zosma85g00590	51.0327	39.8195	47.149	52.6355	45.0144	42.01	242.076	234.927	757.553	580.319	679.217	681.967	224.53	38.574	46.284	32.4751	39.9045	21.2571	55.0881	38.9693	55.8234	37.9014	40.7352
Zosma85g00600	5.44349	12.8828	12.0492	8.44768	7.98642	7.33508	47.7565	9.03564	21.7271	40.8675	35.9202	31.3548	3.40197	6.65068	11.9442	17.9468	9.77254	11.3371	9.85788	26.2816	17.1072	20.9455	7.92074
Zosma85g00610	1056.72	1084.5	1121.1	856.465	1314.13	993.57	273.365	135.535	514.209	397.232	548.599	280.625	432.05	619.844	600.945	478.581	687.335	996.247	1210.78	841.919	2185.22	887.692	1805.93
Zosma85g00630	694.725	522.924	700.949	499.063	522.747	577.471	836.562	998.438	827.08	827.158	646.563	865.392	518.801	796.087	809.223	1114.41	967.481	949.482	622.786	1044.92	1051.64	1136.05	1114.56
Zosma85g00640	83.0132	39.234	42.4341	48.0868	28.3155	35.3418	2219.85	7156.22	1307.97	2543.59	1813.97	3707.7	307.878	948.388	936.13	129.9	846.139	164.388	178.602	241.972	420.476	370.038	1799.14
Zosma85g00650	62.6001	61.4861	52.9117	64.3323	87.1246	82.6864	103.747	90.3564	172.369	137.315	106.128	98.7676	134.378	150.971	143.331	131.61	117.27	51.0169	44.6504	86.095	41.4174	112.707	52.0506
Zosma85g00660	40.1457	90.7651	39.2908	69.5309	59.5351	80.6859	62.5775	49.696	78.2177	83.3697	84.9022	53.3031	47.6276	33.2534	17.9164	17.9468	10.5869	17.0056	22.6151	18.1253	0	14.9611	0
Zosma85g00680	1090.74	476.078	855.493	818.125	456.678	682.163	642.243	320.765	761.898	482.237	569.824	479.728	1474.75	2704.17	1701.31	3392.79	2491.18	4303.85	833.281	3930.47	2525.56	4141.23	1026.3
Zosma85g00700	0	0	0	0	0	0	0	0	0	0	0	26.6516	5.10296	3699.11	2703.13	134.173	3326.74	199.816	5.21888	222.035	6.30265	230.401	15.8415
Zosma85g00710	6.12393	0	0.523878	1.29964	2.90415	0.666826	582.959	447.264	346.186	496.949	367.365	504.812	20.4118	9.97603	1.49303	0	7.3294	1.41714	5.21888	0.906264	11.7049	0.997406	9.05228
Zosma85g00720	232.029	405.808	277.131	270.326	206.921	342.081	2173.74	4716.6	608.36	936.683	884.942	915.56	231.334	499.466	476.277	158.957	176.72	256.502	341.547	269.16	131.455	287.253	323.619
Zosma85g00740	132.005	138.197	139.875	134.513	214.907	166.706	189.379	72.2851	234.653	114.429	187.764	119.148	511.997	209.497	141.838	162.376	144.145	263.587	295.156	229.285	575.341	301.217	745.681
Zosma85g00750	60.5588	81.9814	53.9594	29.242	89.3027	111.36	111.981	126.499	225.962	233.762	243.277	169.316	680.394	147.645	122.429	86.3154	107.498	124.708	91.0404	162.221	157.566	151.606	287.41
Zosma85g00760	293.948	335.538	211.647	159.206	208.373	296.071	27.9952	4.51782	139.054	142.219	117.557	31.3548	35.7207	38.574	10.4512	4.27304	13.0301	5.66855	128.732	13.594	142.26	8.97666	11.3153
Zosma85g00770	41.5066	64.414	45.5774	43.538	67.5215	51.3456	275.012	293.658	376.604	255.013	279.198	247.703	129.275	61.8514	56.7352	32.4751	61.8927	96.3653	45.8101	100.595	33.314	86.7743	82.602
Zosma85g00780	1436.4	1109.68	1415.52	1187.87	1027.34	1253.63	6203.41	13481.2	5399.92	6426.01	4832.89	8276.1	1381.2	1755.78	1926.76	1965.6	2272.93	2983.07	1279.2	2589.2	1618.88	3301.41	2096.73
Zosma85g00790	207.533	219.593	161.354	186.499	231.606	276.733	44.463	81.3207	55.0421	73.5615	66.9421	40.7612	73.1424	54.5356	61.2143	78.6239	62.7071	565.438	193.098	474.882	189.079	212.448	235.359
Zosma85g00800	83.0132	100.72	64.9609	92.2746	80.5902	112.027	8.23388	13.5535	8.69086	11.4429	9.7964	6.27096	25.5148	17.2918	29.8606	20.5106	22.8026	7.08569	31.8931	10.8752	19.8083	2.99222	0
Zosma85g00810	46.9501	74.3688	47.6729	16.8954	66.7955	77.3518	47.7565	49.696	26.0726	34.3287	22.8583	15.6774	52.7305	38.574	47.777	45.2942	18.7307	15.5885	28.9938	24.4691	8.1034	28.9248	11.3153
Zosma85g00820	486.512	363.646	414.387	437.98	463.212	361.419	1971.19	3483.24	1433.99	1548.06	1242.51	2031.79	2015.67	773.475	802.504	935.796	989.47	1201.73	569.437	1179.05	854.459	1241.77	1468.73
Zosma85g00830	460.655	424.547	339.473	564.045	709.339	477.447	197.613	393.05	153.538	264.821	217.154	266.516	125.873	220.138	307.564	934.941	302.949	2988.74	865.174	3258.92	1885.39	2680.03	3160.38
Zosma85g00840	104.107	84.9093	85.916	69.5309	135.043	118.028	601.073	1454.74	480.894	542.721	212.255	866.96	108.863	66.5068	83.6097	123.064	85.5097	619.289	165.844	653.416	284.519	531.617	501.27
Zosma85g00850	174.872	309.773	228.411	454.225	470.473	263.396	3785.94	9735.9	1265.97	2994.77	976.375	4764.36	1059.71	93.1096	71.6655	25.6382	35.8326	11.3371	266.743	18.1253	90.9382	10.9715	32.8145
Zosma85g00860	66.0023	64.9995	55.5311	85.7764	63.8914	76.6849	163.031	194.266	153.538	158.566	158.375	126.987	44.2256	27.2678	29.1141	6.83687	5.70065	1.41714	33.6328	2.71879	0.900378	0.997406	0
