tracking_id	root_0	root_1	root_2	root_3
Zosma239g00280	170.258	170.206	346.971	182.421
Zosma239g00290	105.081	85.8493	7.69147	10.5869
Zosma23g00120	221.468	100.78	0	0.814378
Zosma23g00130	36.5788	26.128	5.98226	8.14378
Zosma23g00140	1091.38	678.583	624.719	539.933
Zosma23g00160	289.97	212.757	70.0779	75.7372
Zosma23g00170	418.993	368.032	159.812	127.857
Zosma23g00220	480.845	480.009	335.861	401.488
Zosma23g00240	1340.78	1111.56	495.673	1395.84
Zosma23g00290	352.486	316.523	1.70922	55.3777
Zosma23g00300	581.27	388.188	35.8935	608.341
Zosma23g00310	81.8034	70.1725	220.489	57.8209
Zosma23g00320	584.595	495.686	740.091	674.305
Zosma23g00330	1336.79	1274.3	736.672	653.946
Zosma23g00340	246.74	258.294	280.311	223.14
Zosma23g00350	259.377	263.52	136.737	173.463
Zosma23g00360	322.558	330.706	310.223	275.26
Zosma23g00390	493.481	403.118	14.5283	175.906
Zosma23g00400	972.995	772.643	73.4963	425.105
Zosma23g00410	139.664	123.175	73.4963	91.2104
Zosma23g00420	170.923	147.064	246.982	151.474
Zosma23g00430	893.187	744.276	30.7659	895.816
Zosma23g00440	416.998	371.018	158.103	166.948
Zosma23g00460	183.559	159.008	125.627	96.911
Zosma23g00470	43.2295	30.6071	1.70922	4.07189
Zosma23g00480	450.916	394.16	476.017	408.003
Zosma23g00500	116.387	139.598	6.83687	62.7071
Zosma23g00520	41.2342	37.3258	74.3509	56.1921
Zosma23g00530	2327.74	2175.35	1880.14	2014.77
Zosma23g00560	182.229	160.501	0	30.9464
Zosma23g00590	1370.71	1284.75	832.388	826.594
Zosma23g00600	190.875	157.515	13.6737	8.95816
Zosma23g00620	647.777	545.703	153.829	509.801
Zosma23g00630	177.573	203.799	250.4	214.996
Zosma23g00640	664.403	557.647	411.067	499.214
Zosma23g00650	531.39	782.348	29.9113	43.9764
Zosma23g00660	93.1096	105.259	158.957	123.785
Zosma23g00670	17.9568	15.6768	246.127	12.2157
Zosma23g00680	552.007	609.157	452.942	723.982
Zosma23g00690	387.07	368.779	408.503	385.201
Zosma23g00700	249.401	288.155	214.507	244.313
Zosma23g00720	150.305	223.208	178.613	298.877
Zosma23g00730	127.693	129.894	193.141	128.672
Zosma23g00750	413.008	361.313	43.585	2897.56
Zosma23g00760	176.243	647.975	1.70922	0
Zosma23g00780	43.8945	53.7491	164.085	113.199
Zosma23g00790	218.142	211.264	25.6382	25.2457
Zosma23g00800	554.667	774.883	55.5495	263.859
Zosma23g00810	603.217	592.733	672.577	699.551
Zosma23g00820	841.312	827.139	7.69147	1010.64
Zosma23g00830	52.5404	82.8632	0	139.259
Zosma23g00840	69.1671	86.5958	65.8048	53.749
Zosma23g00850	450.251	421.781	504.219	564.364
Zosma23g00860	93.1096	239.631	135.028	210.924
Zosma23g00870	71.8274	115.71	30.7659	26.0601
Zosma23g00890	283.984	285.169	517.893	408.818
Zosma23g00910	152.301	178.417	156.393	133.558
Zosma23g00930	1304.86	1208.61	429.013	850.211
Zosma23g00950	1753.79	1605.01	2609.12	2415.45
Zosma23g00960	10.6411	26.128	41.0212	35.0183
Zosma23g00970	483.505	515.842	850.335	454.423
Zosma23g00980	1170.52	1026.46	457.215	999.242
Zosma23g00990	5107.06	3159.25	980.236	3034.37
Zosma23g01000	1027.53	731.585	710.179	800.534
Zosma23g01010	200.851	107.498	18.8014	41.5333
Zosma23g01020	175.578	156.022	67.514	77.3659
Zosma23g01030	522.744	415.809	75.2055	409.632
Zosma23g01050	416.333	376.244	224.762	249.2
Zosma23g01060	194.2	147.81	5.98226	65.9646
Zosma23g01090	267.358	309.804	1574.19	595.31
Zosma23g01120	75.1527	63.4538	16.2376	57.8209
Zosma23g01140	350.491	386.695	702.488	486.184
Zosma23g01150	43.2295	65.6934	88.8792	78.1803
Zosma23g01160	633.81	605.424	224.762	272.002
Zosma23g01180	855.278	745.769	766.584	509.801
Zosma23g01190	1193.8	1112.31	1275.93	1235.41
Zosma23g01200	145.65	111.231	5.12765	8.14378
Zosma23g01210	456.237	530.772	27.3475	300.506
Zosma23g01220	174.248	217.983	1138.34	360.77
Zosma23g01230	9.31096	7.46515	36.7482	21.9882
Zosma23g01260	97.7651	148.557	285.439	244.313
Zosma23g01270	286.645	255.308	770.002	622.999
Zosma23g01280	556.662	486.728	629.846	621.371
Zosma23g01290	876.56	772.643	583.697	1102.67
Zosma23g01310	185.554	127.654	52.9857	120.528
Zosma23g01320	150.971	118.696	126.482	175.906
Zosma23g01330	2201.38	1360.9	5.12765	2471.64
Zosma23g01340	176.243	149.303	846.062	1132.8
Zosma23g01350	309.922	312.79	30.7659	542.376
Zosma23g01360	91.1144	63.4538	13.6737	236.984
Zosma23g01370	455.572	352.355	51.2765	1220.75
Zosma23g01390	1088.05	957.033	255.528	723.168
Zosma23g01400	134.344	110.484	99.1345	89.5816
Zosma23g01410	2364.98	1742.37	330.733	1990.34
Zosma23g01420	406.357	382.962	412.776	434.878
Zosma23g01430	48.55	60.4678	173.485	107.498
Zosma23g01440	647.777	718.148	219.634	818.45
Zosma23g01460	87.789	89.5819	58.968	66.779
Zosma23g01470	338.52	246.35	19.656	312.721
Zosma23g01480	688.346	720.387	2218.56	1201.21
Zosma23g01490	169.592	190.361	353.808	238.613
Zosma23g01500	128.358	113.47	2.56382	1.62876
Zosma23g01510	1632.74	1857.33	3938.03	2637.77
Zosma240g00020	134.344	150.05	1.70922	87.1385
Zosma240g00030	99.7603	107.498	11.9645	84.6953
Zosma240g00040	554.667	521.814	411.921	426.734
Zosma240g00050	194.2	245.604	473.453	289.104
Zosma240g00060	1047.48	939.863	429.013	614.856
Zosma240g00070	112.397	110.484	6.83687	140.887
Zosma240g00080	89.1192	58.9747	53.8403	26.8745
Zosma240g00160	565.308	616.622	2096.35	592.053
Zosma240g00170	1129.29	1120.52	1033.22	1409.69
Zosma240g00180	299.316	259.278	105.607	73.294
Zosma240g00190	71.1272	82.6258	114.882	75.7372
Zosma240g00210	0	43.2979	0.854608	21.9882
Zosma240g00230	117.717	68.6794	0	0.814378
Zosma240g00270	31.9233	50.0165	115.372	71.6653
Zosma240g00280	103.751	88.8353	119.645	111.57
Zosma241g00010	101.755	96.3005	229.89	201.966
Zosma241g00020	137.669	147.81	57.2587	70.8509
Zosma241g00030	196.86	213.503	486.272	349.368
Zosma241g00040	1177.84	1220.55	1458.82	1290.79
Zosma241g00050	1686.61	1926.76	48.7127	1449.59
Zosma241g00060	118.382	84.3562	22.2198	27.6889
Zosma241g00090	524.739	567.352	758.892	755.743
Zosma241g00110	8.64589	17.9164	43.585	28.5032
Zosma241g00120	295.955	271.732	354.662	277.703
Zosma241g00150	46.5548	53.7491	47.8581	16.2876
Zosma241g00160	919.125	813.702	1037.49	857.54
Zosma241g00170	621.174	425.514	211.943	522.831
Zosma241g00180	2684.22	2562.04	80.3332	109.941
Zosma241g00200	444.931	501.658	1081.93	881.157
Zosma241g00210	983.636	689.78	1.70922	473.154
Zosma241g00220	99.0952	48.5235	2.56382	17.1019
Zosma241g00230	581.27	613.636	1299	756.557
Zosma241g00240	110.401	143.331	189.723	312.721
Zosma241g00250	905.158	759.953	856.317	1025.3
Zosma241g00270	1369.38	846.549	19.656	468.267
Zosma241g00280	70.4973	54.4956	39.312	34.2039
Zosma241g00300	89.7842	126.161	411.921	276.074
Zosma241g00310	268.023	309.804	1.70922	74.9228
Zosma241g00340	103.751	125.415	229.035	146.588
Zosma241g00350	181.564	199.32	276.038	216.625
Zosma241g00360	664.403	705.457	738.381	792.39
Zosma241g00370	329.209	332.946	251.255	450.351
Zosma241g00380	706.968	562.873	164.085	2638.59
Zosma241g00390	804.068	724.12	416.194	898.259
Zosma241g00400	381.749	277.704	433.286	538.304
Zosma241g00410	275.338	248.59	229.035	388.458
Zosma241g00420	140.329	163.487	110.244	160.433
Zosma241g00430	140.329	120.936	66.6594	181.606
Zosma241g00440	409.682	638.271	1949.36	1003.31
Zosma241g00450	5.32055	11.1977	75.2055	55.3777
Zosma243g00020	458.897	439.698	93.1523	331.452
Zosma243g00030	1049.48	956.286	1005.87	1355.13
Zosma243g00040	17.2918	25.3815	64.9502	38.2758
Zosma243g00060	185.554	189.615	277.748	256.529
Zosma243g00070	95.7699	47.777	6.83687	88.7672
Zosma243g00080	219.473	279.197	76.0601	355.069
Zosma243g00090	1662.01	1347.46	2005.77	911.289
Zosma243g00120	46.5548	49.27	44.4396	21.9882
Zosma243g00140	34.5836	20.1559	0	4.07189
Zosma243g00150	2352.35	2029.03	204.251	360.77
Zosma243g00170	284.649	345.637	509.346	584.724
Zosma2446g00010	402.366	318.016	0.854608	241.87
Zosma244g00120	202.181	144.824	65.8048	92.0247
Zosma246g00040	304.601	264.266	433.286	330.638
Zosma246g00060	368.448	378.483	356.372	569.25
Zosma246g00070	924.445	752.488	3.41843	398.231
Zosma246g00110	117.052	94.8075	0	74.9228
Zosma246g00120	160.947	187.375	461.488	227.212
Zosma246g00130	375.099	338.171	437.559	382.758
Zosma246g00140	183.559	212.757	252.964	167.762
Zosma246g00150	557.327	475.53	2001.49	1509.86
Zosma246g00160	97.7651	57.4817	72.6417	92.0247
Zosma246g00170	3245.53	2401.54	699.069	1205.28
Zosma246g00180	395.051	392.667	305.95	315.979
Zosma246g00200	842.642	631.552	41.8758	873.013
Zosma246g00210	906.488	630.806	317.06	671.048
Zosma246g00220	235.434	239.631	383.719	339.596
Zosma246g00230	1054.13	1013.77	1042.62	1100.22
Zosma246g00240	789.436	886.86	2210.87	1136.87
Zosma246g00250	25.2726	23.8885	0	0
Zosma246g00270	131.684	339.665	193.996	169.391
Zosma246g00280	835.991	786.827	902.466	601.826
Zosma246g00300	59.1911	50.763	0.854608	8.14378
Zosma246g00310	59.8562	71.6655	1.70922	80.6234
Zosma246g00320	482.175	526.293	2216	1046.48
Zosma246g00340	504.122	391.174	171.776	298.062
Zosma246g00370	17.9568	32.1002	3.41843	3.25751
Zosma246g00380	2722.79	2527.7	670.867	2393.46
Zosma246g00390	169.592	179.164	375.173	284.218
Zosma248g00020	566.638	527.04	141.01	57.8209
Zosma248g00030	9.97603	17.9164	230.744	55.3777
Zosma248g00050	938.412	825.646	1255.42	965.853
Zosma248g00080	1204.44	1160.83	1826.3	1358.38
Zosma248g00100	311.252	315.03	330.733	344.482
Zosma248g00110	1026.87	811.462	15.3829	410.447
Zosma248g00120	106.411	115.71	63.241	79.8091
Zosma248g00130	212.157	260.534	509.346	375.428
Zosma248g00140	256.716	226.941	86.3154	174.277
Zosma248g00150	220.138	278.45	356.372	238.613
Zosma248g00160	514.763	418.795	129.046	872.199
Zosma248g00170	195.53	217.983	511.056	297.248
Zosma248g00180	538.705	497.179	667.449	632.772
Zosma248g00190	361.132	366.539	188.868	472.339
Zosma248g00200	115.722	164.98	230.744	188.936
Zosma248g00210	123.703	150.796	33.3297	78.1803
Zosma248g00240	146.98	132.88	36.7482	96.911
Zosma248g00250	39.239	58.2282	117.936	92.8391
Zosma248g00270	67.1719	63.4538	55.5495	29.3176
Zosma248g00280	1765.09	1654.28	755.474	1897.5
Zosma248g00290	754.853	584.522	63.241	496.771
Zosma248g00330	155.626	119.442	71.7871	148.217
Zosma248g00340	248.071	257.548	418.758	306.206
Zosma248g00350	171.588	126.908	486.272	321.679
Zosma248g00370	75.1527	62.7073	75.2055	48.0483
Zosma248g00380	63.1815	33.5932	43.585	18.7307
Zosma248g00390	61.8514	82.8632	341.843	142.516
Zosma248g00400	742.216	815.195	1454.54	927.577
Zosma248g00410	113.727	118.696	87.17	92.0247
Zosma248g00420	687.681	877.902	2508.27	1324.18
Zosma248g00430	289.97	167.966	41.8758	164.504
Zosma248g00460	518.088	412.077	554.641	513.058
Zosma248g00480	273.343	209.771	9.40069	20.3595
Zosma248g00490	381.084	383.709	186.305	495.956
Zosma249g00050	522.079	527.786	768.293	632.772
Zosma249g00060	2714.81	2467.98	1412.67	2088.07
Zosma249g00070	114.392	113.47	170.067	157.989
Zosma249g00080	180.899	197.827	385.428	309.464
Zosma249g00090	325.218	321.002	188.868	232.098
Zosma249g00100	1000.93	792.799	449.524	1153.16
Zosma249g00110	299.281	375.497	799.059	644.173
Zosma249g00120	81.1384	82.8632	116.227	46.4196
Zosma249g00130	2447.45	2100.69	1615.21	2505.84
Zosma249g00140	468.873	483.742	451.233	425.92
Zosma249g00150	160.282	172.445	230.744	224.768
Zosma249g00170	33.2534	19.4094	0.854608	13.0301
Zosma249g00180	94.4397	119.442	7.69147	70.8509
Zosma249g00190	171.588	218.729	165.794	222.325
Zosma249g00200	1073.42	1036.91	896.484	1396.66
Zosma249g00210	178.238	173.938	199.124	227.212
Zosma249g00220	32.5884	36.5793	0	13.0301
Zosma24g00040	120.377	117.203	128.191	74.9228
Zosma24g00050	333.864	359.82	481.144	329.009
Zosma24g00090	1275.6	1339.25	388.847	1287.53
Zosma24g00100	324.553	337.425	105.117	473.154
Zosma24g00110	178.903	164.233	3.41843	13.0301
Zosma24g00120	1469.8	1274.3	1022.97	1561.16
Zosma24g00130	2309.12	2014.85	1174.23	2091.32
Zosma24g00140	109.736	122.429	229.035	171.019
Zosma24g00150	152.966	167.219	76.9147	57.8209
Zosma24g00170	3357.93	2852.44	1373.36	2093.77
Zosma24g00180	347.831	332.199	484.563	495.142
Zosma24g00190	154.961	169.459	296.549	232.098
Zosma24g00200	399.706	442.684	361.499	391.716
Zosma24g00220	324.553	298.606	595.662	405.56
Zosma24g00230	75.8178	104.512	184.595	181.606
Zosma24g00240	59.1911	75.3981	85.4608	62.7071
Zosma24g00250	2104.94	2286.58	2298.04	2500.14
Zosma24g00260	44.5596	46.284	109.39	74.1084
Zosma24g00270	224.793	210.517	153.829	134.372
Zosma24g00280	17.2918	17.1699	182.032	50.4915
Zosma24g00290	639.796	632.299	728.981	653.131
Zosma24g00300	321.893	250.083	0	378.686
Zosma24g00320	801.408	693.513	163.23	210.11
Zosma24g00330	345.171	285.169	188.014	173.463
Zosma24g00350	6.65068	8.21167	0.854608	101.797
Zosma24g00380	241.42	286.662	240.999	205.223
Zosma24g00400	4102.81	3540.72	907.594	1079.05
Zosma24g00410	236.764	279.197	3.41843	590.424
Zosma24g00420	1505.05	1375.08	7.69147	2531.9
Zosma24g00480	2531.92	2994.27	4215.78	4133.78
Zosma24g00490	81.1384	62.7073	3.41843	8.95816
Zosma24g00500	649.772	775.63	1786.99	1299.75
Zosma24g00510	135.674	165.726	116.227	165.319
Zosma24g00520	60.5212	47.777	32.4751	74.1084
Zosma24g00530	240.755	265.759	340.134	311.092
Zosma24g00540	277.999	288.155	515.329	364.841
Zosma24g00560	528.729	400.132	3.41843	734.569
Zosma24g00570	787.441	652.454	873.41	725.611
Zosma24g00590	2469.4	2428.41	3311.61	2963.52
Zosma24g00610	121.708	109.738	117.936	92.8391
Zosma24g00650	254.721	262.027	110.244	116.456
Zosma24g00670	565.973	512.856	1089.63	926.762
Zosma24g00680	666.399	663.652	1566.5	872.199
Zosma24g00690	450.916	785.334	6640.31	1208.54
Zosma24g00700	0	2.23955	1520.35	67.5934
Zosma24g00720	117.717	143.331	51.2765	137.63
Zosma24g00740	651.102	544.21	517.893	1158.05
Zosma24g00750	338.52	310.55	416.194	456.866
Zosma24g00770	47.2199	64.2003	158.103	112.384
Zosma24g00780	823.355	771.15	812.732	1038.33
Zosma24g00800	93.1096	61.2143	106.826	149.031
Zosma24g00810	172.918	207.531	317.06	280.96
Zosma24g00820	1654.69	1547.53	352.099	713.395
Zosma24g00830	146.98	191.108	242.709	179.163
Zosma24g00840	1149.24	883.128	236.726	811.121
Zosma24g00850	887.866	815.195	1.70922	1412.13
Zosma24g00860	589.251	578.549	845.207	808.678
Zosma24g00870	24.6075	23.142	98.2799	47.2339
Zosma24g00880	156.291	135.866	7.69147	19.5451
Zosma24g00900	1.99521	1.49303	5.98226	37.4614
Zosma24g00920	53.2055	50.0165	71.7871	85.5097
Zosma24g00930	409.017	422.528	281.166	365.656
Zosma24g00940	546.021	435.218	47.8581	108.312
Zosma24g00960	125.698	143.331	102.553	144.145
Zosma24g00970	206.171	358.327	684.541	425.105
Zosma24g00980	287.31	261.28	323.042	337.153
Zosma24g00990	91.1144	91.0749	3.41843	152.289
Zosma24g01000	212.157	192.601	4.27304	309.464
Zosma24g01010	664.403	733.825	997.328	876.271
Zosma24g01030	389.73	356.834	671.722	802.163
Zosma24g01040	765.494	728.599	99.1345	170.205
Zosma24g01050	2059.05	1605.75	249.546	608.341
Zosma24g01060	34.5836	40.3118	0	0.814378
Zosma24g01070	710.958	794.292	1582.73	1133.61
Zosma24g01110	401.036	378.483	163.23	203.595
Zosma24g01130	99.0952	100.033	144.429	113.199
Zosma24g01140	14.6315	17.1699	24.7836	96.911
Zosma24g01150	158.286	144.077	87.17	110.755
Zosma24g01170	164.937	231.42	574.297	406.375
Zosma24g01180	137.669	147.81	362.354	270.374
Zosma24g01190	174.248	175.431	14.5283	212.553
Zosma24g01200	1305.53	1266.09	1289.6	1220.75
Zosma24g01220	372.438	587.508	788.803	520.388
Zosma24g01240	66.5068	120.189	76.9147	70.0365
Zosma24g01250	637.136	572.577	0	11.4013
Zosma24g01260	407.022	391.174	472.598	403.932
Zosma24g01270	307.927	327.72	154.684	238.613
Zosma24g01290	2154.16	2030.52	2565.53	2509.1
Zosma24g01300	230.114	196.334	24.7836	245.942
Zosma24g01320	260.042	268.746	502.51	437.321
Zosma24g01330	145.65	167.219	169.212	109.941
Zosma24g01340	285.314	285.169	339.279	289.919
Zosma24g01350	1078.74	1194.42	2469.82	1414.57
Zosma24g01360	441.605	397.146	339.279	313.536
Zosma24g01380	1051.47	999.584	1171.67	1154.79
Zosma24g01390	358.472	301.592	113.663	267.116
Zosma24g01400	180.899	194.841	76.9147	172.648
Zosma24g01410	93.7747	101.526	853.754	766.33
Zosma24g01420	510.773	466.572	409.357	504.1
Zosma24g01430	138.999	144.824	55.5495	90.396
Zosma24g01440	2138.86	1870.02	2605.7	2887.79
Zosma24g01450	569.299	627.073	628.992	579.837
Zosma24g01460	147.645	151.543	274.329	157.989
Zosma24g01470	585.925	671.117	492.254	550.52
Zosma24g01480	83.1336	94.8075	198.269	91.2104
Zosma24g01490	629.82	586.015	1939.11	1299.75
Zosma24g01530	290.635	321.748	598.226	389.273
Zosma24g01540	685.686	639.017	351.244	639.287
Zosma24g01550	103.086	124.668	199.978	175.906
Zosma24g01560	69.1671	77.6376	117.081	135.187
Zosma24g01570	2116.91	2082.78	3817.53	3191.55
Zosma24g01580	1319.5	1213.09	905.03	1291.6
Zosma24g01600	130.353	201.559	44.4396	114.827
Zosma24g01610	322.558	394.907	264.929	255.715
Zosma250g00020	569.964	668.878	804.186	655.574
Zosma250g00050	177.573	162.74	305.95	249.2
Zosma250g00060	161.612	194.841	80.3332	88.7672
Zosma250g00070	1707.9	1622.18	927.25	1452.04
Zosma250g00110	483.505	427.007	69.2233	77.3659
Zosma250g00120	177.573	202.306	303.386	293.991
Zosma251g00010	33.2534	33.5932	0	5.70065
Zosma251g00030	286.645	229.18	7.69147	83.881
Zosma251g00040	274.008	203.052	64.9502	218.253
Zosma251g00050	822.69	845.802	616.172	975.625
Zosma251g00060	222.798	226.941	53.8403	315.979
Zosma251g00070	409.682	452.388	194.851	534.232
Zosma251g00080	209.497	262.773	298.258	295.619
Zosma251g00090	145.65	106.005	160.666	70.0365
Zosma251g00100	682.36	669.624	369.191	811.935
Zosma251g00110	240.09	258.294	35.8935	35.0183
Zosma251g00120	448.256	376.244	188.014	379.5
Zosma251g00130	324.553	302.339	665.74	181.606
Zosma251g00140	282.654	302.339	5.98226	254.9
Zosma251g00160	4386.79	3483.99	569.169	4912.33
Zosma251g00170	559.988	278.45	50.4219	387.644
Zosma251g00180	47.8849	64.9468	142.72	127.043
Zosma251g00230	178.238	218.729	544.385	297.248
Zosma251g00240	39.239	48.5235	125.627	96.911
Zosma251g00250	237.429	265.013	375.173	330.638
Zosma251g00260	470.868	478.516	699.069	667.79
Zosma251g00270	905.823	975.696	769.147	1863.3
Zosma251g00290	4308.31	3765.42	13.6737	3385.37
Zosma251g00300	27.2678	32.8467	99.1345	62.7071
Zosma251g00310	91.7794	111.231	311.077	206.852
Zosma251g00340	192.87	164.98	105.117	104.24
Zosma251g00350	83.7986	166.473	359.79	193.008
Zosma251g00360	3.32534	0.746515	81.1878	14.6588
Zosma251g00370	181.564	136.612	5.12765	35.8326
Zosma252g00020	476.854	458.36	382.01	587.981
Zosma252g00030	373.768	327.72	596.516	456.866
Zosma252g00040	642.456	627.819	723.853	678.377
Zosma252g00070	39.9041	29.1141	60.6772	33.3895
Zosma252g00080	206.171	176.178	64.9502	165.319
Zosma252g00090	725.59	934.637	1760.49	812.749
Zosma252g00110	200.851	160.501	248.691	212.553
Zosma252g00120	1213.75	1299.68	2565.53	1723.22
Zosma252g00130	106.411	97.047	39.312	53.749
Zosma252g00140	645.781	580.789	501.655	607.526
Zosma252g00150	15.2966	17.1699	42.7304	43.162
Zosma252g00160	203.511	185.882	182.032	96.0966
Zosma252g00170	3153.75	2460.51	57.2587	3049.03
Zosma252g00190	977.651	512.856	0.854608	11.4013
Zosma252g00200	347.831	295.62	78.6239	90.396
Zosma252g00210	39.239	22.3955	8.54608	8.95816
Zosma252g00220	289.305	322.495	483.708	402.303
Zosma252g00230	283.319	343.397	344.407	192.193
Zosma252g00240	5.98562	74.6515	2680.05	429.177
Zosma252g00250	419.658	394.907	299.967	517.13
Zosma252g00260	1345.43	1346.71	1021.26	1834.79
Zosma252g00270	248.071	276.211	552.077	598.568
Zosma253g00010	132.349	118.696	195.705	171.019
Zosma253g00040	37.9089	64.2003	0.854608	0
Zosma253g00060	291.3	341.904	517.038	441.393
Zosma253g00070	57.861	35.8327	92.2977	30.132
Zosma253g00080	164.272	172.445	217.07	176.72
Zosma253g00090	641.791	563.619	475.162	635.215
Zosma253g00100	177.573	203.052	235.872	166.133
Zosma253g00120	127.028	130.64	84.6062	105.869
Zosma253g00140	227.453	299.353	209.379	262.23
Zosma253g00160	219.473	256.055	265.783	285.847
Zosma253g00170	330.539	342.651	417.903	394.973
Zosma253g00180	1467.14	1183.23	2235.65	2414.63
Zosma253g00200	77.1479	59.7212	45.2942	59.4496
Zosma254g00020	444.931	540.477	857.172	668.605
Zosma255g00020	19.9521	31.3536	55.5495	42.3477
Zosma255g00050	53.2055	56.7352	105.971	49.6771
Zosma255g00060	91.7794	83.6097	110.244	88.7672
Zosma255g00070	752.858	781.602	1574.19	1347.8
Zosma255g00080	7.31575	12.6908	68.3687	54.5633
Zosma255g00090	23.2774	20.9024	199.124	186.493
Zosma255g00130	25.9377	39.5653	202.542	86.3241
Zosma255g00140	171.588	187.375	70.9325	83.881
Zosma256g00010	484.835	560.633	880.246	759.001
Zosma256g00020	13.3014	56.7352	869.991	164.504
Zosma256g00030	269.353	341.158	1175.94	782.617
Zosma256g00040	250.066	234.406	445.251	347.74
Zosma256g00050	18.6219	21.6489	55.5495	48.8627
Zosma256g00060	85.7938	55.9887	0.854608	7.3294
Zosma256g00070	407.687	338.918	1611.79	1243.56
Zosma256g00090	168.262	209.771	204.251	231.283
Zosma256g00100	1121.97	733.825	1310.97	2699.66
Zosma256g00110	1551.6	1920.78	4943.91	3607.7
Zosma256g00120	477.519	358.327	523.875	445.465
Zosma256g00130	82.4685	32.1002	17.9468	100.983
Zosma256g00140	41.2342	55.9887	9.40069	45.6052
Zosma256g00170	131.018	118.696	109.39	99.3541
Zosma256g00180	70.4973	67.1864	32.4751	27.6889
Zosma256g00190	4775.86	5643.66	489.69	4865.1
Zosma257g00040	478.849	472.544	677.704	517.945
Zosma257g00050	105.746	95.554	54.6949	44.7908
Zosma257g00070	458.232	453.881	517.038	517.945
Zosma257g00080	41.2342	38.8188	80.3332	59.4496
Zosma257g00090	95.7699	120.936	161.521	129.486
Zosma257g00100	200.851	163.487	216.216	197.894
Zosma258g00020	129.688	114.963	4.27304	82.2522
Zosma258g00030	137.004	157.515	168.358	183.235
Zosma258g00040	378.424	342.651	520.456	400.674
Zosma258g00050	412.342	447.909	274.329	621.371
Zosma258g00060	121.708	121.682	36.7482	494.328
Zosma258g00070	503.457	1563.95	1401.56	1059.51
Zosma258g00080	349.826	299.353	342.698	318.422
Zosma258g00090	200.851	184.389	129.9	206.038
Zosma258g00100	132.349	114.963	20.5106	75.7372
Zosma258g00110	1082.07	1152.62	1310.11	842.881
Zosma258g00120	460.892	255.308	11.9645	234.541
Zosma258g00130	322.558	364.3	542.676	371.356
Zosma258g00140	1580.87	1864.05	6281.37	2851.14
Zosma258g00150	672.384	662.906	173.485	148.217
Zosma258g00170	44.5596	42.5514	1.70922	4.88627
Zosma258g00190	6914.05	5707.11	1819.46	2779.47
Zosma258g00200	315.242	375.497	376.028	278.517
Zosma258g00210	204.841	213.503	5.12765	139.259
Zosma258g00220	40.5692	43.2979	67.514	44.7908
Zosma258g00230	83.1336	74.6515	90.5885	48.0483
Zosma258g00240	3459.02	3875.91	6794.13	4597.98
Zosma258g00260	882.546	903.284	48.7127	1154.79
Zosma258g00280	61.1863	269.492	86.3154	153.103
Zosma258g00290	728.915	791.306	1754.51	976.439
Zosma259g00010	10592.5	15139.3	22330.1	23592.5
Zosma259g00030	196.86	173.192	11.9645	223.954
Zosma259g00040	220.138	223.955	264.929	263.859
Zosma259g00060	90.4493	94.0609	29.0567	50.4915
Zosma259g00070	150.971	120.189	187.159	172.648
Zosma259g00080	308.592	224.701	327.315	261.415
Zosma259g00090	31.9233	42.5514	0	0
Zosma259g00120	204.176	221.715	326.46	251.643
Zosma259g00150	1625.43	1613.22	857.172	1711.01
Zosma259g00160	726.92	793.546	504.219	760.629
Zosma259g00170	99.0952	163.487	171.776	131.929
Zosma259g00210	633.81	618.115	1225.51	895.816
Zosma259g00220	265.362	241.871	54.6949	69.2221
Zosma259g00230	27.9329	32.1002	21.3652	96.0966
Zosma259g00240	319.233	295.62	292.276	254.9
Zosma259g00250	424.979	392.667	283.73	345.296
Zosma259g00260	864.589	1245.19	1542.57	1317.66
Zosma259g00270	285.314	444.923	228.18	684.892
Zosma25g00020	385.74	402.372	945.197	553.777
Zosma25g00030	66.5068	55.9887	29.0567	27.6889
Zosma25g00060	125.698	142.584	238.436	232.912
Zosma25g00090	99.0952	111.977	242.709	138.444
Zosma25g00110	60.5212	69.4259	158.957	96.911
Zosma25g00120	1167.86	619.608	168.358	1362.45
Zosma25g00140	144.32	116.456	143.574	84.6953
Zosma25g00150	371.108	391.921	911.012	713.395
Zosma25g00160	81.8034	79.1306	116.227	67.5934
Zosma25g00170	56.5308	135.866	385.428	511.43
Zosma25g00180	272.013	331.453	1664.78	401.488
Zosma25g00190	55.8658	86.5958	146.138	92.8391
Zosma25g00200	1356.74	1444.51	171.776	1690.65
Zosma25g00210	708.963	762.192	132.464	680.82
Zosma25g00220	294.625	349.369	757.183	491.884
Zosma25g00240	753.523	1145.9	502.51	1017.97
Zosma25g00250	1308.85	1191.44	1052.02	1329.07
Zosma25g00260	291.3	264.266	487.981	412.075
Zosma25g00280	98.4301	75.3981	5.12765	74.1084
Zosma25g00290	129.688	134.373	29.9113	37.4614
Zosma25g00300	301.941	249.336	110.244	45.6052
Zosma25g00310	525.404	419.542	509.346	622.185
Zosma25g00320	656.423	639.017	938.36	890.93
Zosma25g00330	802.738	665.145	852.899	721.539
Zosma25g00370	305.266	343.397	289.712	297.248
Zosma25g00380	12950.9	13290.2	20597.8	16851.9
Zosma25g00410	226.788	209.024	458.07	249.2
Zosma25g00420	152.966	138.852	281.166	177.534
Zosma25g00450	63.1815	47.777	73.4963	48.0483
Zosma25g00470	775.47	665.892	254.673	245.128
Zosma25g00480	38.574	61.9608	84.6062	65.1503
