tracking_id	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5
Zosma107g00800	3766.18	3325.11	4464.2	5440.28	4715.34	4446.11	19893
Zosma107g00810	133.389	248.48	134.708	153.662	158.375	122.284	241.54
Zosma107g00820	306.3	618.941	469.306	439.734	556.762	401.341	699.105
Zosma107g00830	149.857	180.713	176.714	186.356	187.764	111.309	110.564
Zosma107g00850	1356.94	1432.15	1781.63	1479.4	1691.51	1454.86	530.707
Zosma107g00860	6.5871	27.1069	13.0363	31.0593	31.0219	12.5419	71.4414
Zosma107g00870	156.444	194.266	194.096	122.603	135.517	119.148	197.314
Zosma107g00880	372.171	280.105	260.726	315.497	282.463	253.974	297.672
Zosma107g00890	27.9952	4.51782	63.7329	40.8675	58.7784	45.4644	30.6177
Zosma108g00030	47.7565	18.0713	39.1089	53.9451	84.9022	7.8387	64.6374
Zosma108g00040	83.9856	58.7316	52.1451	102.986	24.491	43.8967	39.1227
Zosma108g00050	0	0	1.44848	0	0	0	28.9168
Zosma108g00060	240.429	140.052	202.787	233.762	259.605	258.677	134.378
Zosma108g00070	36.2291	40.6604	31.8665	45.7716	48.982	51.7354	105.461
Zosma108g00080	125.155	167.159	165.126	235.397	161.641	183.426	537.511
Zosma108g00100	7212.88	12753.8	3408.26	5695.3	3164.24	6871.4	1034.2
Zosma108g00110	711.407	939.706	486.688	560.702	520.842	730.567	949.15
Zosma108g00130	1123.1	1233.36	1177.61	1080.54	891.473	1274.57	1854.07
Zosma108g00140	64.2243	27.1069	154.987	152.027	262.87	106.606	345.3
Zosma108g00150	480.859	361.425	580.839	511.661	506.148	551.844	353.805
Zosma108g00170	1757.11	2055.61	2210.37	2327.81	2102.96	3209.16	4871.62
Zosma108g00180	49.4033	18.0713	66.6299	80.1003	120.822	67.4128	134.378
Zosma108g00190	133.389	343.354	73.8723	114.429	78.3712	153.638	96.9562
Zosma108g00200	1885.56	2733.28	3563.25	3763.08	3012.39	4703.22	1695.88
Zosma108g00210	250.31	189.748	266.52	308.958	303.689	243	284.065
Zosma108g00220	1.64678	13.5535	5.7939	3.2694	17.9601	4.70322	39.1227
Zosma108g00240	156.444	94.8742	152.09	170.009	176.335	134.826	168.398
Zosma108g00250	260.191	379.497	369.361	299.15	329.812	186.561	216.025
Zosma108g00260	222.315	280.105	136.157	189.625	120.822	214.78	30.6177
Zosma108g00270	225.608	293.658	183.956	279.534	261.237	227.322	314.682
Zosma108g00280	530.262	1161.08	493.93	637.533	618.806	689.805	704.208
Zosma108g00290	131.742	99.392	278.107	196.164	248.176	178.722	180.304
Zosma108g00300	141.623	40.6604	50.6967	80.1003	47.3493	64.2773	683.796
Zosma108g00350	357.35	112.945	236.102	132.411	163.273	116.013	56.1325
Zosma108g00360	210.787	185.231	236.102	264.821	197.561	322.954	98.6571
Zosma108g00370	125.155	81.3207	84.0116	114.429	115.924	147.367	52.7305
Zosma108g00380	3565.27	5127.72	2702.86	2283.68	2517.68	2666.72	928.738
Zosma108g00390	615.894	338.836	1849.7	434.83	1709.47	445.238	1348.88
Zosma108g00400	88.9259	72.2851	92.7025	71.9268	81.6367	70.5483	40.8236
Zosma109g00010	1101.69	650.566	333.149	323.671	311.852	360.58	416.741
Zosma109g00020	449.57	429.193	763.347	967.743	849.022	868.528	797.762
Zosma109g00030	212.434	280.105	218.72	228.858	238.379	221.051	96.9562
Zosma109g00040	1022.65	1075.24	1196.44	1212.95	1062.91	1254.19	450.761
Zosma109g00060	82.3388	54.2138	68.0784	62.1186	83.2694	98.7676	74.8434
Zosma109g00070	93.8662	94.8742	140.502	94.8126	135.517	101.903	644.673
Zosma109g00080	714.701	790.618	304.18	465.89	368.998	576.928	273.859
Zosma109g00090	120.215	225.891	111.533	104.621	132.251	103.471	132.677
Zosma109g00100	59.2839	112.945	70.9753	60.4839	65.3094	75.2515	37.4217
Zosma109g00110	23.0549	99.392	11.5878	16.347	21.2255	34.4903	10.2059
Zosma109g00140	414.988	293.658	627.19	1095.25	726.567	1735.49	413.339
Zosma109g00150	118.568	90.3564	233.205	371.077	218.786	531.464	86.7503
Zosma109g00170	100.453	153.606	131.811	122.603	142.048	97.1998	396.33
Zosma109g00190	522.028	2502.87	15.9332	214.146	21.2255	754.083	79.9463
Zosma109g00210	502.267	695.744	543.179	485.506	417.98	595.741	251.746
Zosma109g00220	52.6968	13.5535	47.7997	65.388	29.3892	43.8967	61.2355
Zosma109g00230	438.042	745.44	524.348	470.794	576.355	451.509	59.5345
Zosma109g00260	3112.41	5773.77	2524.69	2676	2235.21	3867.61	1976.54
Zosma109g00270	2369.71	3957.61	1806.25	2053.18	1159.24	2702.78	396.33
Zosma109g00300	3356.13	2313.12	4872.67	5005.45	4315.32	5996.6	5432.95
Zosma109g00310	7537.29	9903.06	9736.66	10406.5	9593.95	13219.2	3832.32
Zosma109g00320	11445.1	20330.2	11389.4	10887.1	9655.99	14123.8	6023.19
Zosma109g00380	405.107	786.1	462.064	415.214	754.323	537.735	920.233
Zosma109g00390	419.928	447.264	475.1	480.602	489.82	384.096	275.56
Zosma109g00450	82.3388	27.1069	314.319	475.698	367.365	194.4	1292.75
Zosma109g00460	2186.92	2136.93	1778.73	1946.93	1711.11	2083.53	1454.34
Zosma109g00500	1320.71	1414.08	1961.24	1664.13	1983.77	2107.04	848.792
Zosma109g00510	2134.22	2123.37	1819.29	2054.82	1653.96	2072.55	670.188
Zosma109g00520	47.7565	58.7316	86.9086	75.1962	75.1058	64.2773	103.76
Zosma109g00530	179.499	176.195	199.89	212.511	225.317	172.451	253.447
Zosma109g00540	329.355	433.711	528.694	393.963	488.187	374.69	398.031
Zosma10g00120	141.623	171.677	165.126	112.794	146.946	134.826	278.962
Zosma10g00130	18.1145	18.0713	28.9695	17.9817	16.3273	21.9484	52.7305
Zosma10g00140	3845.22	7472.47	2220.51	3539.13	1585.38	5145.32	343.599
Zosma10g00150	289.833	329.801	220.168	323.671	184.499	481.296	1042.7
Zosma10g00160	2209.97	2950.14	1788.87	1793.27	1585.38	1769.98	1685.68
Zosma10g00170	284.892	388.532	275.21	305.689	194.295	305.709	399.732
Zosma10g00190	98.8066	85.8385	1084.91	1387.86	2307.05	785.437	1949.33
Zosma10g00200	833.269	1224.33	1032.76	684.94	1097.2	830.902	2022.47
Zosma10g00220	31.2887	22.5891	46.3512	17.9817	42.4511	20.3806	6.80394
Zosma10g00230	1836.16	2742.32	2517.45	2489.65	1827.03	3353.39	1360.79
Zosma10g00240	251.957	243.962	156.435	202.703	195.928	158.342	986.571
Zosma10g00250	103.747	108.428	134.708	101.351	140.415	92.4966	273.859
Zosma10g00260	0	22.5891	4.34543	63.7533	3.26547	1.56774	3.40197
Zosma10g00270	1572.67	533.103	247.689	238.666	259.605	471.89	6.80394
Zosma10g00280	2084.82	2895.92	1974.27	1920.77	1719.27	2216.78	2151.75
Zosma10g00290	5523.29	7418.26	5336.19	5119.88	4285.93	6277.23	2486.84
Zosma10g00300	314.534	40.6604	525.797	619.551	385.325	476.593	559.624
Zosma10g00310	13.1742	58.7316	26.0726	14.7123	22.8583	20.3806	3524.44
Zosma10g00320	232.195	203.302	154.987	152.027	191.03	236.729	484.781
Zosma10g00340	88.9259	58.7316	682.232	588.492	1381.29	449.941	608.953
Zosma10g00350	686.706	546.656	612.705	614.647	535.537	884.205	352.104
Zosma10g00360	263.484	230.409	307.077	268.091	318.383	335.496	226.231
Zosma10g00370	770.691	899.046	974.824	974.281	902.902	926.534	1297.85
Zosma10g00380	470.978	289.14	538.833	1070.73	439.205	407.612	816.473
Zosma10g00390	2552.5	5999.66	1507.86	1781.82	1191.9	2586.77	1925.52
Zosma10g00400	233.842	243.962	175.266	250.109	207.357	184.993	250.045
Zosma10g00410	1055.58	2019.46	438.888	908.893	444.104	1505.03	2672.25
Zosma10g00430	892.553	438.228	1157.33	1317.57	1188.63	782.302	617.458
Zosma10g00450	192.673	103.91	157.884	138.95	155.11	152.071	56.1325
Zosma10g00460	171.265	58.7316	114.43	125.872	127.353	100.335	95.2552
Zosma10g00480	2089.76	3298.01	2011.93	1955.1	1684.98	2340.63	1590.42
Zosma10g00490	34.5823	9.03564	40.5573	65.388	97.964	227.322	79.9463
Zosma10g00500	331.002	293.658	538.833	449.543	604.112	473.457	694.002
Zosma10g00520	200.907	144.57	218.72	250.109	184.499	286.896	221.128
Zosma10g00530	29.642	13.5535	14.4848	148.758	24.491	54.8709	39.1227
Zosma10g00540	77.3985	81.3207	140.502	135.68	163.273	150.503	331.692
Zosma10g00550	550.023	487.924	192.647	237.032	202.459	321.387	71.4414
Zosma10g00560	154.797	234.927	162.229	130.776	194.295	164.613	141.182
Zosma10g00570	512.147	591.834	602.566	506.757	700.443	584.767	629.365
Zosma10g00580	41.1694	81.3207	75.3208	52.3104	65.3094	53.3031	122.471
Zosma10g00590	960.07	1576.72	740.171	995.533	1061.28	1006.49	561.325
Zosma10g00600	72.4581	31.6247	101.393	70.2921	125.721	70.5483	168.398
Zosma10g00620	558.257	27.1069	46.3512	158.566	13.0619	31.3548	27.2158
Zosma10g00640	391.933	298.176	356.325	395.598	359.202	268.083	1923.81
Zosma10g00650	923.841	2046.57	2340.74	2698.89	2130.72	3146.45	2869.56
Zosma10g00660	167.971	203.302	211.478	237.032	248.176	153.638	88.4512
Zosma10g00680	169.618	54.2138	137.605	124.237	112.659	112.877	209.221
Zosma10g00690	82.3388	76.8029	47.7997	78.4656	66.9421	70.5483	190.51
Zosma10g00700	21.4081	22.5891	23.1756	42.5022	35.9202	58.0064	54.4315
Zosma10g00710	46.1097	27.1069	131.811	63.7533	150.212	25.0838	47.6276
Zosma10g00720	1864.15	2891.4	1688.92	2090.78	1441.7	2345.34	831.782
Zosma10g00740	44.463	67.7673	123.12	83.3697	112.659	67.4128	372.516
Zosma10g00750	138.329	131.017	256.38	235.397	213.888	197.535	559.624
Zosma10g00760	174.558	180.713	194.096	197.799	169.804	136.393	51.0296
Zosma10g00780	321.121	257.516	325.907	1087.08	202.459	1215	995.076
Zosma10g00800	8.23388	9.03564	49.2482	47.4063	57.1457	12.5419	11.9069
Zosma10g00830	3583.38	7901.66	2711.55	3619.23	2445.84	4367.72	2716.47
Zosma10g00850	79.0452	94.8742	204.235	93.1779	112.659	67.4128	527.305
Zosma10g00860	217.374	266.551	230.308	274.63	275.932	208.509	200.716
Zosma10g00870	98.8066	153.606	147.745	114.429	114.291	122.284	141.182
Zosma10g00880	62.5775	18.0713	15.9332	16.347	35.9202	10.9742	40.8236
Zosma10g00890	887.612	745.44	1055.94	760.136	827.796	754.083	398.031
Zosma10g00960	97.1598	54.2138	76.7692	112.794	57.1457	123.851	44.2256
Zosma10g00970	456.157	49.696	10.1393	34.3287	8.16367	47.0322	3.40197
Zosma10g00990	184.439	0	10.1393	35.9634	0	6.27096	1.70099
Zosma10g01050	49.4033	27.1069	130.363	35.9634	62.0439	36.058	15.3089
Zosma10g01060	243.723	112.945	608.36	140.584	282.463	109.742	6.80394
Zosma10g01070	51.0501	40.6604	102.842	22.8858	29.3892	20.3806	25.5148
Zosma10g01080	14.821	18.0713	62.2845	91.5432	65.3094	50.1677	30.6177
Zosma10g01090	144.916	94.8742	153.538	199.433	191.03	161.477	479.678
Zosma10g01120	54.3436	85.8385	43.4543	27.7899	60.4112	15.6774	44.2256
Zosma10g01130	752.577	415.639	661.954	776.483	654.726	1056.66	904.924
Zosma10g01140	545.083	370.461	593.875	464.255	527.373	503.244	751.836
Zosma10g01160	18.1145	22.5891	18.8302	35.9634	34.2874	29.787	64.6374
Zosma10g01170	535.202	614.423	1998.9	2085.88	1893.97	2119.58	1855.77
Zosma10g01180	167.971	212.337	289.695	192.895	254.707	200.671	401.433
Zosma10g01200	3916.03	4797.92	3251.83	3040.54	2814.83	3615.21	1362.49
Zosma10g01210	52319.7	92312.6	47343.4	53462.9	41610.2	73034.7	11383
Zosma10g01240	135.036	162.641	296.938	233.762	288.994	219.484	248.344
Zosma10g01260	1515.03	1115.9	1370.26	1503.92	1556	1313.77	59.5345
Zosma10g01270	800.333	311.729	880.673	915.432	891.473	799.547	619.159
Zosma10g01280	316.181	243.962	354.877	300.785	306.954	352.741	96.9562
Zosma10g01290	263.484	266.551	338.943	357.999	331.445	305.709	321.486
Zosma10g01300	121.861	94.8742	94.1509	80.1003	104.495	169.316	64.6374
Zosma10g01320	93.8662	63.2494	139.054	114.429	114.291	116.013	98.6571
Zosma10g01330	44.463	27.1069	55.0421	67.0227	73.473	47.0322	110.564
Zosma10g01340	273.365	519.549	346.186	353.095	386.958	382.528	988.272
Zosma10g01360	238.783	379.497	307.077	330.21	333.078	357.445	391.227
Zosma10g01370	719.641	1070.72	798.11	787.926	726.567	981.405	362.31
Zosma10g01380	24.7016	54.2138	7.24238	11.4429	13.0619	17.2451	6.80394
Zosma10g01390	1162.62	1030.06	1135.61	1054.38	1187	1196.19	3228.47
Zosma10g01400	18.1145	22.5891	152.09	127.507	96.3313	42.329	188.809
Zosma10g01450	46.1097	451.782	17.3817	53.9451	14.6946	50.1677	13.6079
Zosma10g01480	3146.99	5534.33	3415.51	3038.91	3258.94	3652.83	2491.94
Zosma10g01490	515.441	397.568	386.743	439.734	341.241	404.477	324.888
Zosma10g01510	146.563	108.428	130.363	197.799	212.255	123.851	42.5246
Zosma10g01530	1.64678	0	0	4.9041	1.63273	6.27096	695.703
Zosma10g01580	97.1598	121.981	117.327	112.794	124.088	114.445	57.8335
Zosma10g01590	123.508	94.8742	139.054	107.89	114.291	100.335	64.6374
Zosma10g01600	1696.18	3785.93	1836.67	1914.23	1694.78	2045.9	721.218
Zosma10g01610	90.5727	262.033	42.0058	142.219	96.3313	152.071	73.1424
Zosma10g01620	74.1049	108.428	144.848	186.356	254.707	210.077	221.128
Zosma10g01640	344.176	307.212	444.682	371.077	408.184	410.748	489.884
Zosma10g01650	1310.83	1391.49	1845.36	1569.31	951.884	1976.92	755.237
Zosma10g01670	21.4081	112.945	70.9753	124.237	189.397	219.484	7799.02
Zosma10g01680	46.1097	320.765	220.168	145.488	362.467	134.826	7218.98
Zosma10g01690	23.0549	18.0713	55.0421	75.1962	83.2694	25.0838	56.1325
Zosma10g01700	250.31	185.231	269.417	318.767	292.259	277.49	299.373
Zosma10g01730	136.682	94.8742	260.726	145.488	187.764	120.716	289.168
Zosma10g01740	421.575	167.159	343.289	410.31	315.118	315.116	426.947
Zosma10g01780	51.0501	67.7673	97.0479	99.7167	88.1676	90.9289	151.388
Zosma1109g00020	2835.75	4287.41	2326.25	2515.8	1645.8	2923.83	1580.22
Zosma1109g00030	128.449	275.587	50.6967	89.9085	32.6547	111.309	251.746
Zosma110g00130	139.976	90.3564	124.569	99.7167	130.619	125.419	90.1522
Zosma110g00150	57.6372	4.51782	73.8723	11.4429	17.9601	0	39.1227
Zosma110g00180	125.155	58.7316	39.1089	13.0776	26.1237	9.40644	265.354
Zosma110g00250	1244.96	1323.72	1112.43	1064.19	834.327	799.547	1314.86
Zosma110g00270	4.94033	40.6604	4.34543	75.1962	3.26547	9.40644	5.10296
Zosma110g00280	307.947	411.121	349.083	554.163	355.936	553.412	699.105
Zosma110g00300	82.3388	58.7316	33.3149	35.9634	31.0219	47.0322	18.7108
Zosma110g00310	36.2291	0	110.084	170.009	137.15	34.4903	273.859
Zosma110g00320	200.907	198.784	238.999	197.799	254.707	186.561	134.378
Zosma110g00330	19.7613	40.6604	17.3817	67.0227	22.8583	37.6257	54.4315
Zosma110g00340	107.04	40.6604	366.464	357.999	365.732	359.012	146.285
Zosma110g00350	9.88066	0	5.7939	8.1735	8.16367	7.8387	85.0493
Zosma110g00360	441.336	266.551	273.762	240.301	313.485	341.767	343.599
Zosma110g00370	1320.71	740.922	2297.28	1819.42	2582.99	1070.77	2781.11
Zosma110g00380	34.5823	18.0713	27.521	26.1552	21.2255	34.4903	105.461
Zosma111g00030	8.23388	13.5535	21.7271	19.6164	29.3892	17.2451	90.1522
Zosma111g00070	75.7517	45.1782	92.7025	47.4063	101.23	25.0838	93.5542
Zosma111g00080	3922.62	6758.66	1775.83	2085.88	1505.38	3016.33	4221.85
Zosma111g00090	51.0501	4.51782	76.7692	26.1552	75.1058	23.5161	158.192
Zosma111g00100	153.15	27.1069	115.878	68.6574	99.5968	61.1418	56.1325
Zosma111g00110	388.639	234.927	592.427	524.739	468.595	636.502	726.321
Zosma111g00120	510.501	447.264	517.106	447.908	434.307	417.019	574.933
Zosma111g00140	79.0452	9.03564	26.0726	37.5981	35.9202	26.6516	51.0296
Zosma111g00150	12881.1	21215.7	9352.81	13116.8	7401.18	17905.2	1917.01
Zosma111g00160	2475.1	3975.68	1920.68	2764.28	1745.39	3663.81	505.193
Zosma111g00170	8.23388	18.0713	4.34543	3.2694	6.53094	12.5419	42.5246
Zosma111g00190	95.513	149.088	94.1509	4.9041	111.026	9.40644	120.77
Zosma111g00200	46.1097	49.696	95.5994	35.9634	26.1237	28.2193	52.7305
Zosma111g00210	484.152	876.457	637.329	541.086	657.992	653.747	437.153
Zosma111g00220	14952.7	26207.9	2652.16	8147.35	1062.91	13623.7	76.5443
Zosma111g00240	382.052	343.354	430.197	299.15	315.118	315.116	319.785
Zosma111g00250	82.3388	54.2138	94.1509	93.1779	80.004	56.4386	130.976
Zosma111g00260	347.47	252.998	420.058	429.926	465.329	453.077	292.569
Zosma111g00270	88.9259	13.5535	241.896	209.242	331.445	67.4128	221.128
Zosma111g00280	98.8066	36.1425	111.533	116.064	153.477	181.858	81.6473
Zosma111g00290	6.5871	9.03564	8.69086	9.8082	16.3273	28.2193	34.0197
Zosma111g00320	92.2195	212.337	1068.98	1840.67	1276.8	1299.66	1420.32
Zosma111g00370	6.5871	0	33.3149	27.7899	29.3892	9.40644	62.9365
Zosma111g00380	90.5727	140.052	186.853	116.064	120.822	112.877	488.183
Zosma111g00400	3.29355	22.5891	27.521	9.8082	17.9601	15.6774	39.1227
Zosma111g00410	6405.96	10341.3	5281.14	6192.25	5015.76	8177.33	1648.25
Zosma111g00420	382.052	402.086	605.463	573.78	581.253	506.38	523.903
Zosma111g00430	143.27	108.428	259.277	147.123	210.623	148.935	221.128
Zosma111g00440	118.568	121.981	97.0479	150.392	81.6367	136.393	214.324
Zosma111g00450	223.962	126.499	340.392	317.132	435.94	357.445	268.756
Zosma111g00480	93.8662	99.392	105.739	111.16	115.924	97.1998	141.182
Zosma112g00010	80.692	54.2138	118.775	112.794	128.986	119.148	137.78
Zosma112g00040	0	0	4.34543	34.3287	3.26547	0	6.80394
Zosma112g00070	2476.75	4233.2	3870.33	3194.2	3435.27	4074.55	1234.92
Zosma112g00080	767.398	993.92	634.433	805.907	713.505	692.941	161.594
Zosma112g00090	181.145	112.945	82.5631	135.68	140.415	84.6579	79.9463
Zosma112g00100	238.783	411.121	81.1147	83.3697	81.6367	72.116	78.2453
Zosma112g00120	1669.83	691.226	1042.9	1064.19	1033.52	898.315	440.555
Zosma112g00130	189.379	67.7673	651.814	467.524	609.01	158.342	624.262
Zosma112g00140	1575.96	1621.9	2024.97	1400.94	2251.54	1566.17	1338.68
Zosma112g00150	634.009	587.316	786.522	776.483	715.138	735.27	435.452
Zosma112g00160	492.386	799.654	572.148	627.725	595.948	606.715	1092.03
Zosma112g00170	42.8162	460.817	405.573	550.894	777.181	473.457	477.977
Zosma112g00180	1404.7	1572.2	1594.77	1812.88	1479.26	1232.24	297.672
Zosma112g00190	614.247	998.438	541.73	693.113	662.89	612.986	498.389
Zosma112g00200	107.04	198.784	191.199	202.703	204.092	120.716	13.6079
Zosma112g00210	251.957	225.891	188.302	241.936	285.728	213.213	187.108
Zosma112g00250	125.155	22.5891	124.569	106.256	99.5968	70.5483	122.471
Zosma112g00260	0	4.51782	17.3817	17.9817	52.2475	17.2451	52.7305
Zosma112g00270	597.78	171.677	240.447	282.803	254.707	277.49	158.192
Zosma112g00280	118.568	180.713	299.835	155.297	400.02	119.148	20.4118
Zosma112g00290	304.654	465.335	247.689	344.922	76.7385	395.07	66.3384
Zosma112g00300	100.453	131.017	147.745	147.123	173.07	131.69	896.419
Zosma112g00310	237.136	379.497	140.502	187.991	133.884	169.316	39.1227
Zosma112g00320	164.678	338.836	393.985	361.269	602.479	272.787	1219.61
Zosma112g00340	881.025	1201.74	522.9	755.232	600.846	909.289	273.859
Zosma112g00360	242.076	140.052	169.472	98.082	174.703	114.445	40.8236
Zosma112g00370	126.802	117.463	62.2845	88.2738	102.862	119.148	1995.26
Zosma112g00380	121.861	144.57	147.745	111.16	122.455	70.5483	56.1325
Zosma112g00400	765.751	180.713	18544.8	5994.45	15808.1	1610.07	127.574
Zosma112g00410	34.5823	45.1782	72.4238	39.2328	83.2694	45.4644	115.667
Zosma112g00420	340.883	121.981	324.459	214.146	316.75	181.858	190.51
Zosma112g00430	1790.05	2290.53	1856.95	1608.55	1840.09	1892.26	1379.5
Zosma112g00440	98.8066	22.5891	931.37	3056.89	1454.77	1040.98	316.383
Zosma112g00450	1210.38	2358.3	1093.6	1428.73	1147.81	1701	624.262
Zosma112g00460	5157.7	9595.85	2095.94	4904.1	2858.92	4822.37	120.77
Zosma112g00480	184.439	40.6604	124.569	328.575	97.964	92.4966	1981.65
Zosma112g00490	131.742	90.3564	92.7025	129.141	132.251	147.367	5.10296
Zosma112g00500	103.747	198.784	47.7997	119.333	66.9421	128.555	329.991
Zosma112g00510	219.021	72.2851	86.9086	122.603	117.557	114.445	142.883
Zosma112g00520	622.481	1517.99	538.833	624.456	509.413	868.528	432.05
Zosma112g00530	133.389	149.088	218.72	170.009	236.746	159.909	139.481
Zosma112g00540	79.0452	94.8742	118.775	148.758	133.884	79.9547	71.4414
Zosma112g00550	413.341	388.532	444.682	429.926	359.202	374.69	1051.21
Zosma112g00560	956.777	1436.67	1016.83	1047.84	1028.62	913.992	1122.65
Zosma112g00570	342.529	555.692	250.586	320.401	279.198	305.709	314.682
Zosma112g00580	21.4081	36.1425	1.44848	9.8082	4.8982	9.40644	10.2059
Zosma112g00590	108.687	189.748	146.296	170.009	114.291	136.393	95.2552
Zosma112g00600	680.118	411.121	530.142	503.488	460.431	586.335	321.486
Zosma112g00610	3214.51	5118.69	4416.4	3622.5	4261.44	4388.1	4801.88
Zosma112g00630	401.813	108.428	98.4964	134.045	143.681	172.451	81.6473
Zosma113g00010	184.439	203.302	275.21	228.858	199.194	203.806	212.623
Zosma113g00020	156.444	121.981	224.514	161.835	205.724	219.484	119.069
Zosma113g00030	42.8162	67.7673	98.4964	71.9268	80.004	45.4644	132.677
Zosma113g00050	1342.12	1287.58	1209.48	1175.35	1020.46	1374.91	646.374
Zosma113g00060	27.9952	22.5891	42.0058	29.4246	50.6148	18.8129	18.7108
Zosma113g00070	400.167	487.924	3414.06	2826.4	5792.94	1001.79	1330.17
Zosma113g00090	3.29355	0	36.2119	47.4063	58.7784	7.8387	37.4217
Zosma113g00110	1.64678	4.51782	2.89695	6.5388	3.26547	1.56774	52.7305
Zosma113g00120	118.568	85.8385	260.726	152.027	164.906	155.206	57.8335
Zosma113g00140	354.057	740.922	464.961	389.059	546.966	418.586	838.586
Zosma113g00150	205.847	117.463	194.096	184.721	267.768	101.903	329.991
Zosma113g00160	126.802	85.8385	131.811	171.644	184.499	167.748	76.5443
Zosma113g00170	1590.79	2511.91	621.396	1016.78	525.74	1793.49	876.007
Zosma113g00180	882.672	1066.21	770.589	792.83	711.872	830.902	428.648
Zosma113g00190	13.1742	108.428	13.0363	47.4063	21.2255	68.9805	6.80394
Zosma113g00200	243.723	564.727	183.956	201.068	191.03	310.412	37.4217
Zosma113g00210	181.145	158.124	150.642	261.552	189.397	359.012	183.706
Zosma113g00230	3.29355	27.1069	34.7634	37.5981	57.1457	45.4644	44.2256
